title,genres,description,url,price,discount,original_price,launch_date,is_error,reviews,general_reviews,tags
RimWorld - Biotech,Construcción y automatización-Simulación,"Controla mecanoides, forma una familia con niños, y experimenta con modificaciones genéticas. Lucha o alíate con facciones xeno humanas y explora los secretos oscuros de los bebe-sangres.",https://store.steampowered.com/app/1826140/RimWorld__Biotech,"21,14€",-10%,"23,49€",21 OCT 2022,0,2705 reseñas de usuarios,Muy positivas,Indie-Estrategia-Simulación-Simulador de colonias-Un jugador
EA SPORTS™ WRC,Carreras-Deportes y carreras-Simulación-Simulador de carreras,"Disfruta de la emoción de la temporada 2024 de rally con nuevas ubicaciones, momentos, etapas, vehículos de máximo rendimiento, nuevos diseños y tripulaciones con licencia. ¡Abróchate el cinturón y embárcate en este rally!",https://store.steampowered.com/app/1849250/EA_SPORTS_WRC,"49,99€",,,2 NOV 2023,0,8740 reseñas de usuarios,Variadas,Carreras-Simulación-Simulador de automóviles-Deportes-Todoterreno
Europa Universalis IV,Estrategia-Gran estrategia y 4X-Militares-Sandbox y de física-Simulación,"Gobierna tu territorio y domina el mundo con libertad, profundidad y rigor histórico sin precedentes. Reescribe la historia del mundo y construye un imperio para la posteridad.",https://store.steampowered.com/app/236850/Europa_Universalis_IV,"49,99€",,,,0,89.215 reseñas de usuarios,Muy positivas,Gran estrategia-Estrategia-Históricos-Simulación-4X
Frostpunk,Ciudades y asentamientos-Construcción y automatización-Estrategia-Simulación,"Frostpunk es el primer juego de supervivencia de una sociedad. Como dirigente de la última ciudad del mundo, tu deber será el de lidiar tanto con los ciudadanos como con la infraestructura.",https://store.steampowered.com/app/323190/Frostpunk,"4,49€",-85%,"29,99€",24 ABR 2018,0,100.532 reseñas de usuarios,Muy positivas,Construcción de ciudades-Supervivencia-Gestión de recursos-Estrategia
Workers & Resources: Soviet Republic,Ciudades y asentamientos-Construcción y automatización-Estrategia-Gran estrategia y 4X-Sandbox y de física-Simulación,"Transforma una república soviética rural en una superpotencia industrial en este city builder que cuenta con cadenas de producción intrincadas en una economía mundial simulada. La educación, el empleo, la política y la criminalidad de tus ciudadanos están en tus manos.",https://store.steampowered.com/app/784150/Workers__Resources_Soviet_Republic,"19,99€",-50%,"39,99€",20 JUN 2024,0,19.300 reseñas de usuarios,Muy positivas,Estrategia-Simulación-Construcción de ciudades-Construcción de bases-Modificables
Football Manager 2024,Deportes de equipo-Deportes y carreras-Simulación-Simulador deportivo-Todos los deportes,Confecciona un equipo de talla mundial que tumbe a los rivales en las competiciones de fútbol más prestigiosas. El progreso nunca se detiene cuando persigues la excelencia.,https://store.steampowered.com/app/2252570/Football_Manager_2024,"59,99€",,,6 NOV 2023,0,12.496 reseñas de usuarios,Muy positivas,Simulación-Deportes-Gestión-Fútbol-Estrategia
Supermarket Simulator,Aficiones y trabajos-Construcción y automatización-De vida e inmersivo-Sandbox y de física-Simulación,"Dirige tu propio supermercado. Abastece las estanterías, fija los precios a tu gusto, acepta pagos, contrata personal, amplía y diseña tu tienda. Pedidos y entregas en línea, ladrones, seguridad, mercado local.",https://store.steampowered.com/app/2670630/Supermarket_Simulator,"12,99€",,,20 FEB 2024,0,62.585 reseñas de usuarios,Muy positivas,Simulación-Gestión-Economía-Un jugador-Multijugador
Manor Lords,Ciudades y asentamientos-Construcción y automatización-Estrategia-Estrategia en tiempo real-Gran estrategia y 4X-Sandbox y de física-Simulación,"Manor Lords es un juego de estrategia medieval con un sistema socioeconómico complejo donde encarnas a un señor feudal y gobiernas tus tierras, construyes ciudades y libras batallas tácticas a gran escala. Las estaciones, el clima, las ciudades... nada es inmutable.",https://store.steampowered.com/app/1363080/Manor_Lords,"27,99€",-30%,"39,99€",26 ABR 2024,0,58.810 reseñas de usuarios,Muy positivas,Estrategia-Construcción de ciudades-Simulación-Construcción de bases-Gestión
Euro Truck Simulator 2 - Iberia,Aficiones y trabajos-Simulación,"La península ibérica es una región repleta de todo tipo de paisajes, desde los desiertos semiáridos del sureste a los frondosos bosques de coníferas. Forma parte de una economía basada en la exportación y entrega mercancías desde la península a toda Europa.",https://store.steampowered.com/app/1209460/Euro_Truck_Simulator_2__Iberia,"17,99€",,,8 ABR 2021,0,2170 reseñas de usuarios,Mayormente positivas,Simulación-Indie-Mundo abierto-Conducción-Realistas
theHunter: Call of the Wild™,Sandbox y de física-Simulación-Simulador deportivo,Descubre un atmosférico juego de caza sin parangón en un mundo abierto realista y sobrecogedor que se actualiza a menudo en colaboración con la comunidad. Sumérgete en la campaña de un jugador o comparte la experiencia definitiva de caza con amigos.,https://store.steampowered.com/app/518790/theHunter_Call_of_the_Wild,"19,50€",,,16 FEB 2017,0,146.619 reseñas de usuarios,Muy positivas,Caza-Mundo abierto-Multijugador-Naturaleza-Relajantes
Farthest Frontier,Agricultura y fabricación-Ciudades y asentamientos-Construcción y automatización-De vida e inmersivo-Estrategia-Estrategia en tiempo real-Gran estrategia y 4X-Simulación,"Protege y guía a tu pequeño grupo de colonos hacia los confines del mundo conocido y convierte un desierto indómito en una auténtica ciudad. Consigue materias primas, caza, pesca y cultiva para sobrevivir. Lucha por tu supervivencia contra los elementos y las amenazas externas.",https://store.steampowered.com/app/1044720/Farthest_Frontier,"19,17€",-35%,"29,50€",9 AGO 2022,0,18.346 reseñas de usuarios,Muy positivas,Históricos-Agricultura-Medievales-4X-Simulador inmersivo
Prehistoric Kingdom,Construcción y automatización-Sandbox y de física-Simulación,"Hazte con el control del poder ilimitado en Prehistoric Kingdom para construir, administrar y criar animales en un increíble zoológico de animales extintos.",https://store.steampowered.com/app/666150/Prehistoric_Kingdom,"24,99€",,,27 ABR 2022,0,2925 reseñas de usuarios,Muy positivas,Dinosaurios-Gestión-Simulación-Sandbox-Construcción
House Flipper 2,Construcción y automatización-De vida e inmersivo-Sandbox y de física-Simulación,Es hora de quitarle el polvo al martillo: ¡House Flipper ha vuelto con una nueva versión! ¡Compra y renueva casas! ¿O tal vez quieras construir otras nuevas? ¡Ahora puedes hacerlo! Empieza como un Flipper novato y amasa una fortuna ayudando a la comunidad del encantador pueblo de Pinnacove.,https://store.steampowered.com/app/1190970/House_Flipper_2,"28,11€",-25%,"37,49€",14 DIC 2023,0,10.470 reseñas de usuarios,Muy positivas,Cooperativos-Cooperativos en línea-Simulación-Construcción-Diseño e ilustración
Jurassic World Evolution 2,Construcción y automatización-Estrategia-Sandbox y de física-Simulación,"Jurassic World Evolution 2 es la esperada secuela de Jurassic World Evolution, el éxito de Frontier de 2018. La segunda parte de la franquicia ofrece una propuesta atrevida basada en el éxito que cosechó la primera entrega con su enfoque innovador e inmersivo.",https://store.steampowered.com/app/1244460/Jurassic_World_Evolution_2,"59,99€",,,9 NOV 2021,0,29.024 reseñas de usuarios,Muy positivas,Dinosaurios-Construcción-Simulación-Gestión-Sandbox
Tropico 6,Ciudades y asentamientos-Construcción y automatización-Estrategia-Sandbox y de física-Simulación,¡El Presidente ha vuelto! Demuestra una vez más tu valía como temible dictador u hombre de estado pacifista en la isla de Tropico y erige el futuro de tu nación durante cuatro eras emblemáticas.,https://store.steampowered.com/app/492720/Tropico_6,"13,99€",-65%,"39,99€",29 MAR 2019,0,18.017 reseñas de usuarios,Muy positivas,Estrategia-Construcción de ciudades-Simulación-Economía-Gestión
Planet Coaster 2,Aficiones y trabajos-Construcción y automatización-Estrategia-Sandbox y de física-Simulación,"Construye y personaliza emocionantes montañas rusas e increíbles toboganes acuáticos, gestiona el parque temático definitivo y comparte tus creaciones épicas. ¿Todo listo para subirte a la cresta de la ola? ",https://store.steampowered.com/app/2688950/Planet_Coaster_2,"49,99€",,,6 NOV 2024,0,7478 reseñas de usuarios,Variadas,Simulación-Estrategia-Sandbox-Construcción-Construcción de ciudades
Fast Food Simulator,Aficiones y trabajos-De vida e inmersivo-Simulación,"¡Bienvenido al lugar más caótico del mundo! Juega solo o en cooperativo con hasta 6 jugadores. Dirige un restaurante de comida rápida y colabora con tus amigos para ampliar tu negocio. Toma pedidos, prepara hamburguesas y aumenta tus ganancias atendiendo a los clientes.",https://store.steampowered.com/app/2916430/Fast_Food_Simulator,"14,79€",,,10 DIC 2024,0,4296 reseñas de usuarios,Muy positivas,Simulación-Cooperativos en línea-Gestión-Cocina-Multijugador
IXION,Ciudades y asentamientos-Construcción y automatización-Espacio y vuelo-Estrategia-Simulación,"IXION es una odisea de construcción de ciudades por las estrellas. Al administrar Tiqqun, la estación espacial prototipo de DOLOS, tienes que equilibrar conservación y exploración, y administrar infraestructura, recursos y tripulación. ¿Mantendrás encendida la llama de la humanidad en la oscuridad?",https://store.steampowered.com/app/1113120/IXION,"13,59€",-60%,"33,99€",7 DIC 2022,0,13.123 reseñas de usuarios,Mayormente positivas,Espacio-Construcción de ciudades-Estrategia-Supervivencia-Gestión de recursos
Surviving Mars,Ciudades y asentamientos-Construcción y automatización-Espacio y vuelo-Estrategia-Sandbox y de física-Simulación,"¡Bienvenido a casa! ¡Ha llegado la hora de tomar posesión del Planeta Rojo y construir las primeras colonias humanas activas en Marte! Lo único que necesitas son provisiones, oxígeno, décadas de formación, experiencia con tormentas de arena y una actitud proactiva para descubrir la finalidad de esos extraños cubos negros que han aparecido de la nada. ¡Con unos cuantos arreglos, este lugar va a ser fantástico!",https://store.steampowered.com/app/464920/Surviving_Mars,"7,49€",-75%,"29,99€",15 MAR 2018,0,15.693 reseñas de usuarios,Muy positivas,Simulador de colonias-Construcción de ciudades-Estrategia-Supervivencia-Espacio
KAISERPUNK,Ciudades y asentamientos-Construcción y automatización-Estrategia-Gran estrategia y 4X-Militares-Simulación,"Funda la ciudad que dominará el mundo en Kaiserpunk, un juego de estrategia a gran escala que combina planificación urbana con énfasis productivo y conquista del mundo en un siglo XX alternativo. Gestiona tu ciudad, crea industrias y ejércitos y aplasta a tus rivales.",https://store.steampowered.com/app/2012190/KAISERPUNK,"26,99€",-10%,"29,99€",21 MAR 2025,0,298 reseñas de usuarios,Variadas,Construcción de ciudades-Estrategia-Gestión de recursos-Historia alternativa
Oferta de bonificación de NBA 2K25 Mi CARRERA: Temporada 5,Simulación,"La Oferta de Bonificación de NBA 2K25 Temporada 5 Mi CARRERA incluye 75.000 VC, una Moneda de 120 minutos de doble de experiencia (MC), el Disfraz de Benny The Bull del Día de San Patricio y un Nerf KD 4 para tu Mi JUGADOR.",https://store.steampowered.com/app/3312980/Oferta_de_bonificacion_de_NBA_2K25_Mi_CARRERA_Temporada_5,"19,99€",,,21 FEB 2025,0,10 reseñas de usuarios,Mayormente negativas,Simulación-Deportes
HUMANKIND™,Ciudades y asentamientos-Construcción y automatización-Estrategia-Estrategia por turnos-Gran estrategia y 4X-Militares-Simulación,"Reescribe la historia creando una civilización tan única como tú. Combina 60 culturas desde la Edad Antigua hasta la Edad Contemporánea para alcanzar la victoria. Construye majestuosas ciudades , vence a tus rivales en épicas batallas, expande tu influencia y deja tú marca en la humanidad.",https://store.steampowered.com/app/1124300/HUMANKIND,"12,49€",-75%,"49,99€",17 AGO 2021,0,20.842 reseñas de usuarios,Variadas,Estrategia-Estrategia por turnos-4X-Multijugador-Construcción de ciudades
Space Haven,Ciudades y asentamientos-Construcción y automatización-Espacio y vuelo-Estrategia-Sandbox y de física-Simulación,"Embárcate en un viaje espacial con un variopinto grupo de civiles en busca de un nuevo hogar. Construye naves, desarrolla condiciones gaseosas óptimas, gestiona las necesidades y estados anímicos de la tripulación y explora el universo a través de este gestor de colonias espaciales.",https://store.steampowered.com/app/979110/Space_Haven,"8,79€",-60%,"21,99€",21 MAY 2020,0,8085 reseñas de usuarios,Muy positivas,Construcción de bases-Espacio-Simulador de colonias-Simulación-Estrategia
Streamer Life Simulator 2,De vida e inmersivo-Simulación,"En el segundo juego de la serie, la competencia ha aumentado y ahora todos quieren ser streamers. ¿Estás listo para transmitir hasta que tu procesador se queme?",https://store.steampowered.com/app/2890830/Streamer_Life_Simulator_2,"9,75€",,,23 ENE 2025,0,4062 reseñas de usuarios,Muy positivas,Simulación-Simulador de vida-Simulador inmersivo-Primera persona-Publicación web
Motor Town: Behind The Wheel,Aficiones y trabajos-Carreras-De vida e inmersivo-Simulación-Simulador de carreras,Enjoy realistic driving in the open world. Relaxing cargo deliveries or driving buses and taxis will give you enough money to buy new cars and parts. You can test your driving skills at the race track. It's all about pure driving pleasure!,https://store.steampowered.com/app/1369670/Motor_Town_Behind_The_Wheel,"19,50€",,,18 DIC 2021,0,4868 reseñas de usuarios,Muy positivas,Mundo abierto-Conducción-Simulador de automóviles-Transportes-Simulación
Victoria 3,Estrategia-Gran estrategia y 4X-Militares-Simulación,"Paradox Development Studio te invita a formar tu sociedad ideal en el tumulto del siglo XIX, con todas sus emociones y transformaciones. Equilibra los intereses contrapuestos de tu sociedad y hazte un hueco en Victoria 3, uno de los juegos más esperados de la historia de Paradox.",https://store.steampowered.com/app/529340/Victoria_3,"49,99€",,,25 OCT 2022,0,32.866 reseñas de usuarios,Variadas,Gran estrategia-Históricos-Economía-Simulador de política-Estrategia
TCG Card Shop Simulator,Cartas y mesa-De vida e inmersivo-Estrategia-Simulación,"Open your own local game store. Stock shelves with the latest booster packs, or crack them and collect the cards for yourself. Set your own prices, hire staff, host events, and expand your card shop.",https://store.steampowered.com/app/3070070/TCG_Card_Shop_Simulator,"12,79€",,,15 SEPT 2024,0,36.101 reseñas de usuarios,Extremadamente positivas,Simulación-Gestión-Economía-Un jugador-Recolectatlón
